t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
432,4.186318,4.380103,4.6696177,4.8582864,4.9453697,4.9803295,5.0172553,5.0530696,5.0664134,5.0181074,5.0135984,5.024262,4.999152,4.984592,4.9734426,4.9652114,4.9525414,4.941378,4.936008,4.940534,4.9352107,4.924241,4.894624,4.916102,4.910245,4.8838477,4.8675423,4.8426695,4.8417735,4.8323054,4.792086,4.7913914,4.7593155,4.727657,4.7148557,4.691882,4.643024,4.6367316,4.609848,4.5646057,4.54448,4.5316167,4.484462,4.4818463,4.4381027,4.4118257,4.376248,4.3399158,4.3429966,4.31954,4.2707243
433,4.2721195,4.4570637,4.7465,4.933931,5.000929,5.013619,5.0445933,5.0679684,5.072179,5.012508,5.0093365,5.012983,4.987797,4.9747005,4.9629087,4.9586425,4.943536,4.938794,4.938803,4.951189,4.9512076,4.9529114,4.9287577,4.9624896,4.9581223,4.941546,4.929226,4.907521,4.915415,4.901403,4.866866,4.8726954,4.835572,4.8147335,4.8023844,4.795605,4.73501,4.7323484,4.698946,4.6583157,4.6338882,4.6237216,4.5799527,4.586169,4.5324545,4.5024347,4.4587636,4.416525,4.417055,4.39814,4.336506
434,4.19153,4.423908,4.740687,4.9367933,5.020967,5.0338187,5.0689993,5.094573,5.099584,5.041412,5.041873,5.0473623,5.023323,5.0150304,5.003374,5.0000353,4.9859614,4.981693,4.983504,4.9932613,4.9942627,4.9974813,4.974548,5.0075808,4.999148,4.9853086,4.96999,4.9478083,4.9578476,4.94184,4.9066525,4.9160585,4.874416,4.8579426,4.843875,4.843738,4.7774076,4.774336,4.741274,4.70201,4.6782846,4.6682467,4.623408,4.6324043,4.5798483,4.5485144,4.501102,4.4577284,4.458654,4.4386897,4.375312
435,4.1957636,4.4428444,4.7640605,4.9577627,5.0452485,5.0559916,5.090911,5.1141143,5.1155066,5.0590706,5.0584297,5.0609155,5.03644,5.028548,5.0144906,5.0100694,4.9952364,4.990716,4.9907875,4.9987793,4.9995193,5.002262,4.9816113,5.0099783,5.0009604,4.988992,4.972343,4.9513426,4.959004,4.9404364,4.9076333,4.913954,4.8728247,4.856419,4.8410363,4.841919,4.7769914,4.7719812,4.7388325,4.7015476,4.6765184,4.6658626,4.621308,4.6289525,4.578941,4.5468445,4.498148,4.4557133,4.4556866,4.434633,4.371703
436,4.0883436,4.3631682,4.697706,4.8975368,5.0081487,5.0360856,5.077717,5.1119494,5.121504,5.073851,5.0744224,5.083885,5.0601854,5.053635,5.0407567,5.0341616,5.021884,5.0129056,5.0103855,5.011611,5.0089674,5.003213,4.9785457,4.998658,4.986541,4.9682255,4.9473805,4.923464,4.926347,4.910776,4.8727794,4.876947,4.8370504,4.814887,4.7986064,4.7906876,4.7310905,4.723674,4.695574,4.655062,4.633943,4.621513,4.5738015,4.576703,4.534047,4.504239,4.459923,4.4210334,4.4233613,4.3986635,4.344225
437,4.0403647,4.3660173,4.7232704,4.924606,5.0520186,5.078764,5.122965,5.155946,5.1612444,5.118093,5.118989,5.1255584,5.1018696,5.098605,5.0822043,5.0741577,5.061537,5.051896,5.047312,5.0436344,5.0407043,5.034013,5.013061,5.0245986,5.0090895,4.994372,4.9694066,4.946738,4.9464893,4.9262476,4.8910117,4.8920016,4.8506875,4.830238,4.810912,4.80702,4.74723,4.7363076,4.7088375,4.6717386,4.649415,4.6358852,4.58769,4.5893903,4.552148,4.5207357,4.472981,4.435371,4.4367,4.4093375,4.355673
438,4.0565004,4.3727455,4.730919,4.9359775,5.054808,5.074196,5.1169634,5.1474986,5.152784,5.1032505,5.1066017,5.1136417,5.0906057,5.088531,5.0743704,5.0693398,5.0566683,5.050145,5.050044,5.0510435,5.050881,5.05044,5.0297194,5.051222,5.0361347,5.0242567,5.001775,4.9791465,4.9855795,4.9656324,4.9302363,4.937957,4.893022,4.8780413,4.8599253,4.86329,4.795832,4.788398,4.758283,4.7213936,4.6987147,4.6870112,4.63976,4.647224,4.6032915,4.5707936,4.5201297,4.4787755,4.480075,4.455582,4.395587
439,4.196459,4.418703,4.7196465,4.9059925,4.996831,5.0239935,5.06002,5.09007,5.0962324,5.0483956,5.0431623,5.0481915,5.022616,5.009808,4.994962,4.98611,4.9719768,4.96187,4.955349,4.9584255,4.954007,4.9452553,4.9204097,4.93737,4.930235,4.909177,4.8911934,4.8686666,4.8664427,4.8518453,4.8162656,4.8129635,4.779798,4.7512827,4.7363086,4.719429,4.6691914,4.660694,4.632372,4.591294,4.5684414,4.555244,4.5090365,4.5067472,4.4649134,4.43648,4.3966255,4.3602552,4.361448,4.337133,4.2859874
440,4.23673,4.432805,4.715544,4.894655,4.9793086,5.0109425,5.045216,5.075649,5.081828,5.036523,5.027753,5.0317807,5.0051723,4.9886217,4.972727,4.9616957,4.947054,4.9348764,4.92487,4.927115,4.9205127,4.9072504,4.881189,4.893449,4.888685,4.864009,4.8466377,4.8242188,4.8171086,4.8039427,4.7685275,4.759517,4.731201,4.6967764,4.682356,4.656975,4.6145716,4.6045756,4.5775895,4.5352597,4.5123596,4.4981074,4.451978,4.444796,4.405771,4.378895,4.343244,4.3096247,4.310722,4.2855463,4.2391047
441,4.2559714,4.4722037,4.756798,4.9282303,5.0184245,5.048901,5.0823164,5.108839,5.1082163,5.0681458,5.055653,5.0536003,5.0256996,5.008397,4.9872375,4.972896,4.9566584,4.942755,4.9274974,4.9253335,4.9170074,4.900215,4.8779855,4.8781314,4.87302,4.850121,4.8300376,4.8098726,4.7954473,4.777911,4.747068,4.729118,4.7040734,4.666787,4.6498775,4.6222186,4.58649,4.5717306,4.5454965,4.5064187,4.4811096,4.465016,4.419288,4.406877,4.3747573,4.3471727,4.311065,4.280809,4.280086,4.252071,4.2091894
442,4.278813,4.493205,4.7793417,4.951579,5.035426,5.058316,5.0900173,5.112726,5.1096015,5.0652313,5.0537624,5.0499415,5.022202,5.0057774,4.984872,4.972255,4.955382,4.9438825,4.931066,4.9318447,4.9255815,4.913581,4.8929768,4.8983927,4.89357,4.874081,4.855427,4.8361263,4.8255267,4.8066816,4.777355,4.7626824,4.735316,4.7023015,4.685661,4.6642246,4.623481,4.610374,4.581841,4.544155,4.5176177,4.5026283,4.4579678,4.449251,4.4131436,4.384245,4.345142,4.3124723,4.3110547,4.284796,4.2370553
443,4.244342,4.421335,4.7106347,4.9027276,4.970711,4.9878726,5.020471,5.048185,5.057694,4.9971805,4.9959173,5.004138,4.979704,4.966915,4.958102,4.954982,4.941196,4.936301,4.9382963,4.951644,4.95171,4.9531984,4.926058,4.964246,4.9596834,4.9405346,4.9289093,4.9054174,4.915843,4.904928,4.866905,4.8765855,4.8384104,4.8174014,4.806274,4.7981524,4.735769,4.7350597,4.7023816,4.659231,4.636877,4.6272516,4.582648,4.590274,4.5345573,4.5055265,4.4633803,4.420295,4.4222665,4.4040804,4.3426633
444,4.257387,4.3690004,4.623714,4.813776,4.8740087,4.9046216,4.9399333,4.9725533,4.988572,4.9365077,4.9364715,4.947676,4.9271555,4.913901,4.908662,4.9067187,4.894885,4.8915267,4.892375,4.908456,4.907966,4.907808,4.8814683,4.917397,4.916906,4.8950953,4.8862724,4.864178,4.870752,4.8621836,4.8258705,4.831877,4.7991867,4.7740817,4.764353,4.7480536,4.694012,4.692961,4.661078,4.617582,4.59544,4.5842934,4.5417256,4.5453057,4.4908047,4.463509,4.4278617,4.3866687,4.3867064,4.3697176,4.313512
445,4.223092,4.3414674,4.604949,4.8016324,4.864463,4.8950214,4.9319086,4.966899,4.986289,4.931619,4.9345484,4.94923,4.929567,4.9181967,4.9155264,4.9155316,4.9047303,4.9023843,4.9065337,4.924001,4.92475,4.9270096,4.899116,4.9411526,4.9394464,4.917755,4.909312,4.8859015,4.8970575,4.889966,4.851116,4.862943,4.826958,4.8048854,4.7958407,4.783176,4.72358,4.724859,4.692617,4.647942,4.6271944,4.6171,4.5739493,4.5812573,4.5234866,4.4960504,4.459174,4.4158096,4.416944,4.401063,4.3422174
446,4.260193,4.362495,4.615215,4.8073587,4.863899,4.893134,4.9283757,4.9609327,4.978103,4.9240975,4.9254856,4.9376802,4.9178886,4.9052453,4.9015703,4.901128,4.889613,4.8876815,4.890543,4.9088383,4.909477,4.9117823,4.8853292,4.9256372,4.9255557,4.904488,4.896939,4.8747864,4.8841095,4.876145,4.8395348,4.8485036,4.8145704,4.791466,4.782446,4.768462,4.7116456,4.7122045,4.679381,4.6357126,4.613678,4.603214,4.561103,4.5669336,4.509588,4.482065,4.445852,4.4031563,4.4031706,4.387528,4.329138
447,4.457822,4.4473615,4.615788,4.773933,4.805563,4.8442755,4.87538,4.8969564,4.9009867,4.8706965,4.8615465,4.8562303,4.83937,4.820641,4.8081694,4.8020406,4.7874155,4.7869415,4.7740774,4.791732,4.788685,4.783885,4.772418,4.781021,4.792055,4.774623,4.7694726,4.7588816,4.7429614,4.725777,4.709715,4.6865625,4.673472,4.637011,4.62515,4.5929093,4.569382,4.557939,4.5246778,4.49144,4.4596834,4.442406,4.4083314,4.3941135,4.3522997,4.3249297,4.2982616,4.266411,4.2555118,4.237528,4.1933966
448,4.4654093,4.520817,4.7325583,4.896699,4.924676,4.9419813,4.965439,4.9830604,4.9842052,4.929707,4.91862,4.9153767,4.890431,4.8679767,4.855066,4.8487387,4.8316455,4.8276973,4.8210897,4.8394213,4.8372855,4.835494,4.8138146,4.8414664,4.848072,4.8279343,4.82253,4.805231,4.8030148,4.7904263,4.763125,4.75467,4.731456,4.699866,4.6901965,4.666824,4.625488,4.620845,4.586398,4.546398,4.518107,4.5058084,4.46682,4.463076,4.4106364,4.3830514,4.349338,4.31166,4.307942,4.291079,4.2363214
449,4.5067,4.5600305,4.7654934,4.922493,4.946893,4.9621506,4.9830155,4.9974604,4.9944043,4.9405737,4.9258676,4.9187665,4.892068,4.867061,4.8511496,4.8425717,4.824039,4.818628,4.8088164,4.825676,4.822217,4.8179717,4.7971416,4.8196096,4.827242,4.806737,4.800917,4.784526,4.7783413,4.764478,4.7390776,4.7252994,4.7049446,4.6703343,4.6600995,4.6333942,4.596779,4.590111,4.5559325,4.5166664,4.4870687,4.474036,4.4352837,4.428248,4.37852,4.3510695,4.3181057,4.2823634,4.278039,4.260037,4.207278
450,4.5472236,4.640409,4.855961,5.0019407,5.031171,5.039931,5.0568,5.064884,5.0516496,4.99859,4.977039,4.961927,4.930664,4.902309,4.8786697,4.864742,4.843119,4.8335595,4.8172584,4.827894,4.8215985,4.8118625,4.792789,4.8027287,4.809254,4.7891603,4.779664,4.764349,4.750619,4.732606,4.7100973,4.686599,4.669242,4.630215,4.6173754,4.5874166,4.557159,4.5454745,4.512456,4.4751916,4.443348,4.42893,4.389228,4.3765445,4.3340993,4.306126,4.271775,4.2398195,4.235161,4.213264,4.163781
451,4.556863,4.6333127,4.8405595,4.9858084,5.011342,5.02247,5.0391455,5.048404,5.0369716,4.9841146,4.9623775,4.948377,4.917357,4.8880224,4.8654075,4.8516283,4.8303056,4.8206477,4.804348,4.8159027,4.8093143,4.798944,4.778825,4.789787,4.7973967,4.7757473,4.7672253,4.7516065,4.7377157,4.721159,4.6979313,4.674356,4.6581273,4.6177206,4.605661,4.5731783,4.544392,4.533243,4.5004735,4.4621816,4.4307995,4.4163566,4.3767705,4.3634825,4.320464,4.2931952,4.2605944,4.228858,4.2243824,4.202936,4.154397
452,4.612594,4.611409,4.7309384,4.8680754,4.9082837,4.946732,4.9613194,4.9642625,4.9609823,4.9294667,4.904475,4.8855476,4.8628654,4.832885,4.811603,4.788645,4.769041,4.758946,4.735045,4.7385774,4.7362666,4.7200646,4.7136617,4.7054253,4.7062235,4.688179,4.6840806,4.6695023,4.641259,4.614862,4.601166,4.565241,4.5538497,4.513338,4.488549,4.4507885,4.43887,4.40707,4.384457,4.34463,4.3076653,4.2896175,4.258295,4.238815,4.1979666,4.1742554,4.1487894,4.1198955,4.101378,4.0810075,4.048424
453,4.668458,4.6342025,4.7381597,4.8687296,4.9008083,4.944803,4.9524846,4.9520006,4.945296,4.9147716,4.8899293,4.8690324,4.8446107,4.81528,4.7921634,4.7669673,4.747995,4.737154,4.7148767,4.714983,4.715804,4.701624,4.697774,4.690056,4.685648,4.6716986,4.66682,4.653045,4.6259274,4.5984116,4.5861373,4.5502915,4.535193,4.4991503,4.4736404,4.432345,4.4229302,4.3871417,4.364108,4.3282714,4.288153,4.2667327,4.2392545,4.2225213,4.17999,4.153745,4.132587,4.1004715,4.077495,4.0573845,4.0262337
454,4.466153,4.51704,4.6504965,4.8017163,4.8814054,4.938981,4.960253,4.971278,4.9795575,4.956973,4.9357038,4.9242435,4.9048233,4.8796773,4.861256,4.834488,4.8183613,4.8045096,4.780442,4.7739344,4.7725105,4.750572,4.744071,4.729314,4.7194104,4.699491,4.69151,4.6720405,4.642156,4.614382,4.595478,4.5629992,4.5461197,4.507742,4.4764047,4.4395924,4.4260607,4.38649,4.371911,4.327493,4.293602,4.274722,4.2417607,4.2232685,4.185365,4.1637063,4.138857,4.110175,4.0905733,4.067791,4.0427213
455,4.5039883,4.529923,4.6666737,4.813793,4.8741775,4.923898,4.945784,4.957029,4.9604316,4.9358463,4.9153314,4.9023614,4.8824224,4.8570604,4.8381267,4.8160224,4.7991247,4.788501,4.76538,4.7655883,4.7627764,4.74452,4.737438,4.7260556,4.7237353,4.7045217,4.6974497,4.6816435,4.652952,4.6273255,4.611183,4.577243,4.5639887,4.5239167,4.4981914,4.4602413,4.447503,4.4150248,4.394696,4.3544397,4.3199315,4.300995,4.2681546,4.248425,4.211112,4.1877646,4.1629934,4.1347723,4.1171246,4.095162,4.0656033
456,4.4525204,4.4848223,4.635173,4.7866826,4.8505125,4.903339,4.9301815,4.9468875,4.9520593,4.930721,4.913403,4.903521,4.8849516,4.8624015,4.84465,4.8253946,4.809814,4.8003664,4.778221,4.7795806,4.775692,4.7578893,4.7499304,4.738266,4.7376895,4.7179985,4.7093844,4.6945505,4.66623,4.642232,4.625758,4.5924244,4.579721,4.5390406,4.515556,4.4769125,4.463932,4.4346347,4.412899,4.374393,4.341213,4.321706,4.287846,4.2673597,4.2326403,4.2086797,4.1843286,4.1567726,4.1407886,4.1181545,4.088241
457,4.373223,4.4210777,4.5869637,4.7455697,4.8205047,4.8803267,4.913411,4.9370914,4.9463553,4.9301343,4.9167476,4.9113784,4.894901,4.8761153,4.860147,4.842973,4.8294053,4.8204465,4.7992306,4.7997932,4.7950616,4.776621,4.767885,4.7546167,4.7536783,4.7332025,4.722361,4.707571,4.679248,4.6565413,4.638812,4.6067133,4.593516,4.552688,4.530094,4.4909563,4.477499,4.449754,4.428218,4.3905716,4.3592677,4.3390117,4.3038974,4.2828436,4.2512465,4.2270885,4.2033205,4.176461,4.161813,4.138081,4.109341
458,4.346255,4.424479,4.6200953,4.7800927,4.85372,4.907183,4.9418054,4.968561,4.9748945,4.954383,4.9413342,4.9373093,4.9179506,4.8992195,4.8818693,4.866769,4.852675,4.8428617,4.8224516,4.8239446,4.816737,4.798027,4.784926,4.773932,4.77519,4.7527223,4.7393246,4.7244115,4.6982093,4.678467,4.6579466,4.627223,4.6138396,4.5710893,4.5522857,4.5123825,4.496251,4.474096,4.450018,4.4131756,4.3837686,4.3639374,4.3257613,4.304501,4.2750044,4.249927,4.22475,4.198426,4.1883926,4.1631503,4.131417
459,4.3941,4.384464,4.5073266,4.6655664,4.7401156,4.811686,4.8458743,4.8681273,4.8827105,4.876201,4.8648176,4.858906,4.848568,4.831743,4.8190413,4.801533,4.789702,4.784085,4.7623982,4.7639995,4.7625823,4.745998,4.744398,4.727709,4.7261887,4.70918,4.702089,4.6892734,4.6576953,4.631411,4.6192875,4.5847316,4.573296,4.5350447,4.508789,4.4702077,4.461662,4.4280996,4.4085364,4.3719006,4.33797,4.316493,4.286224,4.264633,4.231326,4.2079124,4.1870503,4.159846,4.1385827,4.1173267,4.0925274
460,4.304568,4.2669015,4.389999,4.5482435,4.672342,4.746815,4.803033,4.8263397,4.8516545,4.857525,4.8575435,4.851617,4.8445888,4.832405,4.824405,4.8055162,4.791153,4.7864885,4.764231,4.7566304,4.7572646,4.7362943,4.738385,4.7220373,4.699979,4.6896358,4.677571,4.6567817,4.629323,4.5962343,4.5798826,4.5423145,4.5048404,4.4866886,4.445324,4.4167204,4.4039,4.3600698,4.3411593,4.3059845,4.2695446,4.2422132,4.2222705,4.193991,4.1714997,4.140551,4.1202645,4.0944633,4.0606475,4.0425725,4.0268474
461,4.222428,4.1658573,4.3519826,4.5532584,4.686655,4.7537775,4.812282,4.841264,4.8649936,4.8685274,4.882254,4.879489,4.861961,4.85176,4.838517,4.8232956,4.8064604,4.7970777,4.7737613,4.766425,4.75926,4.7441716,4.72519,4.7171497,4.690315,4.671872,4.644406,4.631215,4.5872903,4.565433,4.526014,4.491674,4.4442644,4.433407,4.403405,4.3591294,4.3126903,4.2833605,4.271368,4.2267084,4.181525,4.1572967,4.1268272,4.117677,4.0934196,4.046576,4.039361,4.0022106,3.9843361,3.975782,3.935082
462,4.208247,4.112453,4.3073883,4.5141706,4.657629,4.750004,4.8166695,4.8434205,4.871592,4.8504906,4.839596,4.816332,4.8069873,4.7749414,4.76675,4.7416644,4.717223,4.7009196,4.6758194,4.680802,4.652305,4.6416707,4.62266,4.6182923,4.6167765,4.5790415,4.5749383,4.5360565,4.507901,4.479398,4.437754,4.416428,4.370754,4.3297486,4.3012476,4.2706356,4.2297163,4.1865597,4.1429973,4.1033053,4.080643,4.0395007,4.0284953,3.9797912,3.940801,3.9275033,3.8784254,3.8572664,3.8183966,3.8031511,3.7762005
463,4.171035,4.0086546,4.1687727,4.3635387,4.506356,4.632154,4.7098293,4.7368183,4.7730136,4.7607245,4.7622066,4.741132,4.735505,4.717142,4.7005415,4.6753845,4.660775,4.6510234,4.6137166,4.6219506,4.6007614,4.597032,4.5804343,4.5720053,4.5792913,4.541901,4.5402513,4.517545,4.4681067,4.4545,4.411234,4.379824,4.3415275,4.2938538,4.278827,4.243818,4.2111306,4.165325,4.115599,4.084131,4.057337,4.0128107,4.014386,3.9702098,3.9418445,3.9140596,3.8814905,3.84547,3.80854,3.8009753,3.770148
464,4.189115,4.0151973,4.1676826,4.358773,4.5065274,4.6182046,4.67141,4.6776915,4.726197,4.7136903,4.7053328,4.659101,4.6456227,4.6233306,4.599665,4.579445,4.552434,4.5396857,4.521074,4.523169,4.4882135,4.5065627,4.4743857,4.467434,4.4909678,4.449165,4.46059,4.437537,4.394226,4.4074397,4.3547535,4.3375483,4.2938833,4.2501464,4.2331533,4.21372,4.1634407,4.1236353,4.073132,4.020313,4.0077233,3.9445438,3.948859,3.8820117,3.861201,3.836453,3.8091884,3.771251,3.720189,3.7071795,3.664856
465,4.0478334,3.898129,4.1350036,4.2827864,4.4401016,4.592956,4.6420155,4.6180444,4.6548843,4.681029,4.6327214,4.578045,4.5646157,4.5266786,4.483138,4.475763,4.439277,4.4072385,4.4205823,4.411037,4.347303,4.393662,4.3598523,4.358783,4.3697505,4.340501,4.3338923,4.320953,4.3242745,4.3220787,4.2857995,4.267469,4.2266507,4.1884103,4.154357,4.129093,4.076158,4.0387363,3.9703975,3.9185953,3.902234,3.8498247,3.8126445,3.7469835,3.68864,3.6873453,3.6738822,3.6297204,3.56923,3.5291514,3.4768631
466,4.003958,3.899676,4.224037,4.3582664,4.506297,4.671843,4.7214417,4.7084913,4.722941,4.756223,4.696018,4.6520934,4.6388297,4.594279,4.549411,4.544534,4.507418,4.4686813,4.485248,4.477806,4.4057302,4.450621,4.4207644,4.417975,4.4178247,4.392492,4.367409,4.35041,4.373954,4.3456926,4.3225813,4.293496,4.261038,4.2242346,4.1772437,4.141572,4.095842,4.0507975,3.9711616,3.943909,3.9186494,3.8695168,3.8231204,3.7685392,3.6796756,3.6936498,3.6775343,3.629702,3.5730772,3.5219874,3.4714658
467,3.991873,3.8473415,4.114586,4.2727795,4.4329576,4.5937986,4.6464148,4.6347833,4.6693234,4.696828,4.6493464,4.59959,4.589745,4.5513816,4.5112557,4.5048857,4.469527,4.4380193,4.4489756,4.443714,4.3763146,4.4218373,4.3874483,4.3825755,4.3959293,4.3635488,4.3542643,4.339773,4.3419847,4.333462,4.2992105,4.2773733,4.2415833,4.200207,4.1639323,4.13586,4.084705,4.042896,3.9721577,3.9284513,3.91039,3.8551924,3.8216212,3.755241,3.6890545,3.6943076,3.6770105,3.6328425,3.5741901,3.5325584,3.4813879
468,3.9931931,3.8455846,4.10749,4.265503,4.426511,4.5873218,4.6400256,4.6265078,4.662492,4.6903024,4.6428823,4.592091,4.582219,4.5440226,4.503474,4.4971437,4.4616647,4.430238,4.4416156,4.4358244,4.368572,4.4147243,4.3800926,4.3756995,4.3893285,4.357072,4.348758,4.3348646,4.3366523,4.3297243,4.2949047,4.273737,4.2371798,4.195896,4.160326,4.1327777,4.0812383,4.0401044,3.9698186,3.9241753,3.9066205,3.8516657,3.8177493,3.750691,3.6861453,3.690543,3.6737998,3.6298776,3.5706496,3.5293446,3.477837
469,3.9323778,3.7288175,3.9298978,4.1506925,4.3310223,4.4829855,4.5427613,4.559957,4.625126,4.635434,4.618082,4.567871,4.567523,4.5419674,4.5191774,4.5090075,4.4796057,4.4646916,4.456498,4.463906,4.405056,4.444405,4.40183,4.385247,4.4284844,4.376827,4.393358,4.3774033,4.3329797,4.3513975,4.2975926,4.28434,4.2509627,4.1966457,4.1772227,4.1604967,4.1013064,4.0581207,4.0028043,3.944604,3.9374135,3.863993,3.8663611,3.779427,3.746307,3.7424366,3.714706,3.6764429,3.6202264,3.597087,3.548647
470,3.830007,3.6823158,4.00875,4.1912785,4.365547,4.553028,4.6170287,4.6250787,4.661155,4.6978745,4.649893,4.6069593,4.607289,4.567442,4.532489,4.5301814,4.49667,4.465544,4.4748654,4.477214,4.3982143,4.4473495,4.409953,4.398464,4.418274,4.379249,4.366699,4.352646,4.353277,4.3350573,4.3047585,4.276435,4.2498283,4.2007294,4.161419,4.1274943,4.079691,4.029829,3.9534292,3.9205816,3.9001572,3.840337,3.8109539,3.738799,3.6576686,3.6776595,3.6541448,3.6113985,3.553307,3.5072596,3.4563928
471,3.783959,3.6290288,3.9622617,4.1494064,4.3297305,4.526146,4.593772,4.6015315,4.6408944,4.682232,4.6329403,4.589274,4.592405,4.5519924,4.5167446,4.5160327,4.4825134,4.4510136,4.461854,4.464595,4.381883,4.4342613,4.3955555,4.3838096,4.405185,4.365212,4.3532486,4.341112,4.3420663,4.3240857,4.294301,4.265415,4.2394805,4.188714,4.149698,4.114877,4.067413,4.016935,3.9393187,3.9050815,3.8848643,3.825042,3.7944481,3.7193847,3.636657,3.6593752,3.6358898,3.5940483,3.534384,3.4870286,3.435176
472,3.7311912,3.591721,3.9689498,4.141607,4.322612,4.5359955,4.6065373,4.607369,4.638278,4.6921883,4.6301856,4.5875416,4.591718,4.545617,4.504646,4.507655,4.472266,4.4342103,4.4533024,4.453225,4.361499,4.419838,4.3824496,4.3734922,4.386272,4.351357,4.329372,4.3195567,4.3381886,4.3080535,4.2870164,4.252961,4.2286963,4.1797166,4.133884,4.0926914,4.0493097,3.997063,3.911286,3.8837194,3.8590326,3.8051326,3.7607257,3.6896882,3.5897331,3.62151,3.600664,3.5576742,3.4958353,3.4393435,3.3856597
473,3.9394965,3.8211193,4.150487,4.325169,4.481196,4.645372,4.700026,4.718723,4.741477,4.7640686,4.720731,4.684278,4.6780105,4.639532,4.608114,4.601331,4.5686817,4.539014,4.5415616,4.545915,4.4762454,4.513913,4.480547,4.466977,4.483068,4.4449363,4.4278746,4.406151,4.4054427,4.38088,4.3507867,4.321365,4.296577,4.250688,4.208343,4.1749682,4.127594,4.0762353,4.001737,3.9803612,3.9577017,3.8958666,3.8729866,3.8102813,3.727638,3.743963,3.7173634,3.671497,3.6201448,3.5769553,3.5302672
474,4.112357,4.027607,4.340729,4.481542,4.6136928,4.750797,4.791589,4.79832,4.804812,4.8178477,4.7702565,4.7338552,4.715495,4.6755795,4.639087,4.6282206,4.5935764,4.5605326,4.564626,4.5627246,4.5032187,4.5334654,4.50622,4.498057,4.500964,4.4718647,4.447726,4.4215302,4.432248,4.4029436,4.3754435,4.3470144,4.3174434,4.281052,4.2345533,4.2021213,4.155024,4.1077385,4.03389,4.016627,3.9913561,3.9354,3.9052694,3.8565097,3.7735374,3.781411,3.75908,3.7091022,3.6608558,3.6174242,3.5723913
475,4.2179756,4.170723,4.4938407,4.612901,4.727605,4.8462524,4.877794,4.8834696,4.8734407,4.8797665,4.8275065,4.795221,4.7695446,4.7269783,4.6888685,4.6756225,4.63948,4.6032844,4.6079793,4.6034303,4.54921,4.5722003,4.550329,4.5437164,4.536569,4.513156,4.4801126,4.4485664,4.4700475,4.4300504,4.4070773,4.3773227,4.347599,4.3170667,4.2639775,4.230566,4.1848087,4.138121,4.0635986,4.054829,4.0263124,3.9748333,3.9386122,3.9015434,3.8113017,3.818485,3.795794,3.743473,3.6996293,3.653728,3.6115332
476,4.1489553,4.135127,4.524546,4.6243954,4.7400694,4.877848,4.912797,4.912572,4.8878627,4.9104004,4.838939,4.8103085,4.7865844,4.7345448,4.6901464,4.6821938,4.642714,4.5968776,4.613287,4.6050825,4.5380373,4.567034,4.5482783,4.544036,4.524496,4.507872,4.459023,4.4287887,4.4766736,4.4152737,4.405729,4.3691764,4.343096,4.3148584,4.2495027,4.2077622,4.167374,4.1181006,4.03355,4.0343714,3.999848,3.9582844,3.9004014,3.8701053,3.7533965,3.7763605,3.7540722,3.702027,3.6570306,3.5970395,3.5541315
